,AMP,Pyruvate,Acetyl-CoA,Glutamate,2OG,Oxaloacetate,Glycine,Succinate,UDP-N-acetylglucosamine,lysine,Aspartate,Glutathione,Arginine,Glutamine,Serine,Methionine,Ornithine,Phenylalanine,Tyrosine,Succinyl-CoA,Cysteine,B-Alanine,Propanoyl-CoA,Glucose-1-phosphate,UMP,Dolichyl phosphate,CDP,Choline,G3P,PRPP,Fumarate,Leucine,IMP,Putrescine,Histidine,GMP,Proline,Malate,Citrate,UDP-glucuronic acid,Valine,Cholesterol,Threonine,3PD,dCMP,Lactate,Hypoxanthine,Glucose,Citrulline,GABA,dTMP,dUMP,Xanthine,Chondroitin,Isoleucine,"(E,E)-Farnesyl-PP",Deoxyadenosine,XMP,G6P,dCDP,Spermine,Argininosuccinate,Dolichyl phosphate D-mannose,AICAR,Fatty Acid,Pyrimidine,(Glc)3 (GlcNAc)2 (Man)9 (Asn)1,(GlcNAc)4 (Man)3 (Asn)1,(Gal)2 (GlcA)1 (Xyl)1 (Ser)1,(Gal)1 (GlcNAc)1 (Man)1 (Ser/Thr)1
s_016um_00217_00180-1,-0.019617207,0.005526891,0.010577728,-0.0147932945,0.013940215,0.013254935,0.008271173,0.018782355,-0.022421204,0.009056754,0.022331474,-0.000424993,-0.01817657,0.0001521809,0.023451993,-0.03236386,0.0002605021,0.0014661998,-0.007148221,0.01577451,0.00018949434,0.02481687,0.009427898,-0.00610663,0.0072215255,-0.0019987156,-0.001119284,-0.014919594,-0.007583104,-0.022984535,0.017547073,0.0050426545,-0.012351144,0.021909982,0.010250777,-0.025209904,0.024591364,-0.0032986044,-6.4182095e-05,-0.020308852,0.0075176246,-0.0028669545,-0.009894535,-0.0017373152,-0.014705718,0.005062324,0.024258334,-0.012776021,-2.0693056e-05,-5.5097044e-05,-0.00894247,-0.0005153455,0.010310321,0.02160918,-0.01878149,-0.035272792,0.000634931,-0.011517301,-0.0023171902,-0.015163124,0.008965969,-0.013218794,-0.00023228442,-0.0115612745,0.017052129,4.2382628e-05,0.015827086,-0.030449566,-0.021494545,0.00035951287
s_016um_00224_00262-1,-0.020983122,0.005449822,0.011126598,-0.014786563,0.014022522,0.013272095,0.012341158,0.019268693,-0.022197306,0.009015443,0.02256206,-0.0003498653,-0.018185735,0.00019287411,0.027314488,-0.037015244,0.00025326014,0.001457572,-0.0054296404,0.016492572,-0.00010243803,0.02460295,0.008102655,-0.005920872,0.00746274,-0.0017425129,0.000108149834,-0.01490806,-0.013619274,-0.016726207,0.017394241,0.0050237663,-0.01187107,0.021863542,0.010267168,-0.02534239,0.02440726,-0.0033072326,-0.0001985142,-0.020413458,0.0074426755,-0.0024244133,-0.009922385,-0.002011232,-0.01473096,0.005120308,0.024270277,-0.012751244,-1.2670178e-05,-1.9079074e-05,-0.009282388,-0.0005128458,0.010328176,0.021584712,-0.01950305,-0.03476964,0.0034134164,-0.012691975,-0.0025593191,-0.015265503,0.009179898,-0.013230786,-0.000145372,-0.011686668,0.017454177,6.991625e-05,0.016022192,-0.030341068,-0.021393046,0.0002445504
s_016um_00313_00231-1,-0.01902587,0.0055762823,0.011320829,-0.014754001,0.0139329955,0.013256759,0.013267937,0.018654216,-0.022894599,0.009075804,0.022328902,-0.00036946312,-0.018116847,0.00013888814,0.028709475,-0.03775715,0.0003003776,0.0014600605,-0.0045247227,0.01671715,3.159046e-05,0.023515467,0.009100683,-0.0060304105,0.008421339,-0.001511287,-0.00044277124,-0.014906421,-0.006915685,-0.023263892,0.017640285,0.005026588,-0.012755139,0.021801889,0.010239758,-0.024958491,0.02465655,-0.003280994,-0.00010166876,-0.020300657,0.0074544623,-0.0011506826,-0.009546235,-0.0021388158,-0.014194906,0.005035676,0.024235431,-0.0127780605,-2.8805807e-05,3.2126904e-05,-0.009278916,-0.00045012683,0.0103064645,0.02164936,-0.01947932,-0.03468388,-0.0013928488,-0.011899084,-0.0019114316,-0.015694188,0.008890048,-0.013208695,-8.057803e-05,-0.011707395,0.016577072,6.944686e-05,0.01565384,-0.030129464,-0.02153635,0.00019045547
s_016um_00191_00047-1,-0.02065884,0.005468008,0.011097175,-0.014752163,0.014074028,0.013258213,0.013725597,0.018989487,-0.022207022,0.009065162,0.022550149,-0.00035657967,-0.018101707,0.0001134621,0.029301673,-0.03782241,0.00028282404,0.0014849454,-0.0048219264,0.016218867,0.0007029101,0.024354845,0.008457147,-0.0058915466,0.007583257,-0.0015281765,-0.00041041244,-0.014915422,-0.010428295,-0.019712515,0.017380897,0.0050271815,-0.012062848,0.02188278,0.010241918,-0.0257518,0.024455838,-0.0032977955,-0.00015781354,-0.020540744,0.0074916445,-0.001186695,-0.009177133,-0.0020781867,-0.01452592,0.005055949,0.024262346,-0.012797819,-1.4735386e-05,-3.3276156e-05,-0.009534895,-0.0004916601,0.010341764,0.021515496,-0.01922018,-0.0344686,0.0030764528,-0.015154138,-0.0028692186,-0.0155039495,0.008959904,-0.013224784,-8.2165e-05,-0.01162371,0.017017014,2.6151538e-06,0.0154528115,-0.030246234,-0.02128185,0.00022727624
s_016um_00229_00278-1,-0.02230015,0.005334307,0.011895911,-0.014741573,0.014026903,0.013266257,0.0021454701,0.018756522,-0.022079073,0.00900364,0.022653345,-0.0003824057,-0.018179432,8.810498e-05,0.02825874,-0.03811986,0.00022220612,0.0014511347,-0.008080989,0.01649294,0.00020711496,0.02485748,0.00953313,-0.0057869107,0.007171143,-0.0030703363,-0.0005394025,-0.014912084,-0.01478374,-0.015537435,0.017221792,0.005020342,-0.010783443,0.02189222,0.010258906,-0.025269404,0.024492819,-0.003318746,-0.00025150832,-0.020456433,0.007462643,-0.001719676,-0.0104326755,-0.0020393208,-0.015141338,0.005059962,0.024247814,-0.012772368,-1.6933773e-05,-4.0473416e-05,-0.008052446,-0.0005615484,0.010336789,0.021777488,-0.019320138,-0.035123777,0.001936581,-0.01314348,-0.0027354956,-0.014865044,0.008990049,-0.013225455,-0.0002972111,-0.01143536,0.016067635,-7.027574e-05,0.016121116,-0.029431406,-0.02158752,0.00041202083
s_016um_00074_00218-1,-0.020064272,0.0058001364,0.011432558,-0.014829891,0.014071509,0.013267312,0.014490221,0.018803412,-0.022390738,0.009025428,0.02225234,-0.00033805333,-0.018165573,0.00021673739,0.028552119,-0.037704922,5.9753656e-05,0.0014549345,-0.0048574656,0.016358025,0.00029813126,0.024018047,0.008942917,-0.005619481,0.008300034,-0.0028855326,0.00024814345,-0.01491563,-0.0085711405,-0.02158259,0.01768622,0.005026277,-0.0121099,0.021843456,0.010243744,-0.025365546,0.02439548,-0.0032944544,-0.00022366294,-0.020768523,0.007497903,-0.0018900945,-0.009660736,-0.0021073297,-0.014490932,0.0050637973,0.0242729,-0.012853835,-2.153404e-05,5.384907e-06,-0.011045516,-0.00042390078,0.01032494,0.02169013,-0.019261107,-0.034931168,0.00510142,-0.012213603,-0.0022925436,-0.01559525,0.008615658,-0.013220161,-0.0007400949,-0.011890531,0.016466498,0.00012486614,0.015911752,-0.03000036,-0.021541715,0.00086575374
s_016um_00409_00153-1,-0.019668441,0.005374306,0.010919311,-0.014755878,0.013965942,0.013255624,0.013448764,0.018654883,-0.022704981,0.009043734,0.02227137,-0.00034470577,-0.018161401,0.0001503313,0.028813299,-0.037785105,0.000243783,0.001487717,-0.0051612556,0.016805112,0.00092440844,0.024918651,0.00905136,-0.0057300627,0.007516086,-0.0016531264,-0.0011090823,-0.014940754,-0.0029421225,-0.027259264,0.017557958,0.005087125,-0.012364712,0.021817327,0.0102414265,-0.025249079,0.024640866,-0.0032733139,-0.00020298036,-0.020611584,0.007357508,-0.0013392647,-0.009358093,-0.0020705052,-0.0144839585,0.0050358586,0.024253681,-0.012716973,-1.7426908e-05,2.6017427e-05,-0.00999853,-0.00043386966,0.010296616,0.021572076,-0.01941225,-0.034680396,0.0019317232,-0.012005389,-0.002269566,-0.015594181,0.008462749,-0.0132199,-6.3329935e-07,-0.011522025,0.017442726,0.00010806322,0.0152278505,-0.03186741,-0.02141454,0.0007458888
s_016um_00081_00041-1,-0.020620603,0.0053649335,0.009924126,-0.014805999,0.014225505,0.013263766,0.013518821,0.01875752,-0.022664718,0.009037557,0.022126134,-0.0003606566,-0.018089578,0.00021027029,0.028144995,-0.037648216,0.00012150407,0.0014570355,-0.0047505945,0.016400192,-2.2958964e-05,0.02534023,0.008436024,-0.006054044,0.007352272,-0.004619861,-0.00088432245,-0.01490812,-0.010253649,-0.019922469,0.01777396,0.0050215693,-0.012164909,0.021772653,0.010259181,-0.025599092,0.024546325,-0.0032806285,-0.0003434501,-0.020299256,0.0074751116,-0.002936217,-0.009905294,-0.0021814853,-0.014176697,0.0051637813,0.024257086,-0.012786889,-1.3494398e-05,7.122569e-05,-0.010338113,-0.00030944496,0.010317939,0.021652848,-0.01917082,-0.034264807,0.004700903,-0.012643546,-0.0021606833,-0.016094774,0.008517779,-0.013238605,-0.00013641827,-0.011768281,0.018560987,0.0006046258,0.016208906,-0.028085683,-0.021498978,0.0002421327
s_016um_00087_00032-1,-0.021763545,0.0049805436,0.011016586,-0.014752911,0.013774298,0.013273606,0.014607422,0.018701764,-0.021828208,0.008984152,0.02242905,-0.0003300812,-0.01808311,0.00010613259,0.028660038,-0.038543373,6.189942e-05,0.0014459938,-0.004453644,0.017430298,0.00023157522,0.029658625,0.009546235,-0.0053597093,0.004486665,-0.0039834687,-0.0029121153,-0.014899775,-0.009644732,-0.02071308,0.01750235,0.0050294967,-0.013323042,0.02178821,0.010281444,-0.025812447,0.024537083,-0.0028104768,-0.00010981783,-0.021056533,0.007460557,-0.0019231429,-0.010138288,-0.0019301288,-0.014770895,0.0050684293,0.024315678,-0.012995426,-2.823444e-05,3.2143667e-05,-0.008938752,-0.0005712621,0.01035236,0.021699041,-0.020008877,-0.03467962,0.004891392,-0.012572974,-0.0027480721,-0.015547667,0.008256629,-0.01321125,-9.34517e-05,-0.0113132745,0.016571581,-0.00066407863,0.016016094,-0.03017573,-0.021573804,0.00022014603
s_016um_00294_00115-1,-0.021282326,0.0064227767,0.01131346,-0.014810879,0.0138124,0.01325496,0.014291553,0.018916152,-0.022480076,0.009113975,0.022226175,-0.000324246,-0.018048316,0.0002548158,0.027926592,-0.03747549,0.00015461445,0.0014823377,-0.0041749775,0.01688926,-0.00052506477,0.025022645,0.0070334226,-0.005874902,0.0069248974,-0.0043472257,-0.0005246494,-0.014904633,-0.0015653893,-0.028720973,0.017765198,0.0050220424,-0.012208117,0.02181863,0.010268427,-0.025107056,0.024558663,-0.0033549368,-4.237867e-06,-0.020279646,0.007435836,-0.0010021799,-0.009224802,-0.0021607466,-0.014154911,0.0051474078,0.02424958,-0.012648692,-2.4796464e-05,3.5613775e-05,-0.010326371,-0.0002510175,0.010272088,0.021613628,-0.0193595,-0.034650754,0.00034997985,-0.009749696,-0.0022550523,-0.016165072,0.009049676,-0.013220672,-0.0005311575,-0.011475399,0.0178198,0.0003405679,0.016496573,-0.027329754,-0.021507282,0.00066225603
s_016um_00022_00044-1,-0.021435201,0.0057026297,0.009815892,-0.014793022,0.014002979,0.013290068,0.014917247,0.018575564,-0.02329267,0.009074846,0.022581318,-0.0003610123,-0.018150464,0.00017118268,0.027790956,-0.0373393,0.00041538477,0.0014550686,-0.0040593147,0.016029425,-0.0003528744,0.024166701,0.008021489,-0.0057638884,0.00848772,-0.002490108,4.7020614e-05,-0.014900252,-0.005766712,-0.024590684,0.017354403,0.0050236937,-0.011251146,0.02173131,0.010254234,-0.025163203,0.024191864,-0.0033215992,-5.7307072e-05,-0.020552397,0.00751289,-0.0008916643,-0.009409115,-0.0020132996,-0.014549911,0.004823178,0.024306603,-0.0128244255,-1.0423362e-05,9.423122e-05,-0.010069527,-0.0005141683,0.010297584,0.021679595,-0.018898688,-0.034060586,0.0025762618,-0.01123479,-0.0013652146,-0.015386991,0.008591287,-0.013231389,-7.045921e-05,-0.012052283,0.018804904,2.9604882e-05,0.015347835,-0.029370539,-0.021542188,0.00019246712
s_016um_00125_00146-1,-0.02002018,0.005157411,0.011852696,-0.014823594,0.013954379,0.01327462,0.012686378,0.019162837,-0.022085216,0.008989128,0.02268492,-0.00038177427,-0.018250749,0.00022366084,0.02717749,-0.037188925,0.00017404556,0.0014658868,-0.004684463,0.01758185,0.0010527521,0.023166008,0.009260714,-0.0067838132,0.008375717,-0.0013275957,0.00034504104,-0.014900222,-0.013869718,-0.017271793,0.01725052,0.0050226646,-0.012025217,0.021960579,0.010258608,-0.025462598,0.024541162,-0.0021803966,-0.00026418275,-0.019471467,0.007445276,-0.0019789478,-0.010215744,-0.0012335293,-0.014658421,0.0050853044,0.024236366,-0.012728805,-6.7465007e-06,-0.000113043934,-0.009189859,-0.0005097203,0.010279553,0.021545112,-0.020505764,-0.03487131,0.009559758,-0.013005465,-0.0026735812,-0.015244103,0.009758122,-0.013233215,-7.5139105e-05,-0.011564925,0.016180743,0.00018244423,0.015712988,-0.030568693,-0.021077327,0.00017205253
s_016um_00173_00118-1,-0.02428545,0.004688176,0.014568969,-0.014577849,0.013703398,0.0132632125,0.015544938,0.018560614,-0.023757115,0.009004393,0.023024535,-0.00035516312,-0.018292502,0.0011656769,0.030526323,-0.037855662,0.0007340908,0.001414746,-0.004183665,0.016277758,-0.0011504926,0.033431433,0.009079974,-0.004754275,0.0014185049,-0.00074165873,-0.02129747,-0.014922872,-0.005347401,-0.024955247,0.016886614,0.005054434,-0.011367038,0.021968395,0.010854676,-0.025822967,0.023852728,-0.0033255108,1.9190833e-05,-0.02180627,0.0075424723,-0.0029679225,-0.010118559,-0.0019137077,-0.0155873895,0.0051858565,0.025200281,-0.012804324,-8.746632e-06,-0.0001433799,-0.010126952,-0.0006359946,0.010372671,0.022505566,-0.019061774,-0.034632064,-0.0019002855,-0.013314888,-0.0010505319,-0.014968077,0.007905036,-0.013235612,-7.186085e-06,-0.011229575,0.012739927,0.0064719766,0.015482105,-0.031404786,-0.023266248,0.00015068799
s_016um_00015_00159-1,-0.020853125,0.005029984,0.010623616,-0.014807166,0.014051527,0.013264816,0.012061037,0.019073933,-0.023137912,0.0090787215,0.022654839,-0.00034065451,-0.018102705,0.00016987417,0.029983524,-0.038672425,0.00056892633,0.0014842153,-0.005240798,0.016366374,0.000982184,0.026335824,0.008430287,-0.0064908117,0.0057230964,-0.00037957542,-0.0015947223,-0.014902964,-0.004732758,-0.026490461,0.017291995,0.0050247936,-0.012080137,0.021848679,0.010244183,-0.025807336,0.024151891,-0.0030539464,-0.00012165238,-0.019927233,0.0073188916,-0.0024236292,-0.009475827,-0.0012176037,-0.014851689,0.005109681,0.024285749,-0.012702281,-1.21772755e-05,-1.9781291e-06,-0.0081818625,-0.0004561022,0.010367203,0.021503188,-0.019218974,-0.034627736,0.0048257336,-0.013621822,-0.001772359,-0.015491277,0.008738913,-0.013234377,-8.9138746e-05,-0.011556298,0.017950393,-1.9557774e-07,0.015334923,-0.031680446,-0.021375343,0.00014293939
s_016um_00204_00096-1,-0.02150647,0.0050254706,0.010819159,-0.014717208,0.013934739,0.013262066,0.013990788,0.018818162,-0.022696998,0.0090117175,0.022517975,-0.000328628,-0.018081859,0.00014916994,0.028660301,-0.038480915,0.00016620755,0.0014404207,-0.004847005,0.016460616,3.9167702e-05,0.027243681,0.008895628,-0.0053551197,0.005790688,-0.003967304,-0.00042456016,-0.014911845,-0.011793889,-0.01847598,0.017411515,0.005036177,-0.012853581,0.021830067,0.010273799,-0.02588591,0.024368744,-0.0033014594,-0.00017554313,-0.02099809,0.0074932016,-0.0039434265,-0.00991109,-0.002032902,-0.014921665,0.005147375,0.02447601,-0.0129357595,-1.9908417e-05,3.9972365e-06,-0.011918519,-0.00054821,0.010359988,0.021854065,-0.01924599,-0.034397665,0.0062961243,-0.013393372,-0.0019620806,-0.015306555,0.00871747,-0.013220232,-5.732663e-05,-0.011939973,0.016821742,0.00016667193,0.015712142,-0.028263297,-0.02185053,0.00017767027
